,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
0,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
1,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
2,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
3,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
4,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
5,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
6,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
7,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
8,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
9,0.736356783919599,3.6347251283582386e-16,0.014551856086951863,0.735,0.0006752565501703667,0.10000000000000009,0.0008886012988595787,0.014196040122106682,0.0,0.0,44.191455096627564,0.72,-0.018256561400209134,0.725,-0.00874954163251973,0.745,0.009184291945133483,0.755,0.01686367768084222,0.020000000000000018,0.10000000000000009,0.016034327810337524,0.015801992845772415,0.011285699856064266,0.011016453889579595,0.010000000000000009,0.00912128182245675,0.043564639284273884,0.13377772243242933,0.14884311895062977,0.45706549578025024,0.17680631274961642,0.5429345042197498,0.3692140709845201,0.8418427862437999,0.12555517412835646,0.37642447869432727,0.43368612544172336,0.6107665847030181,0.03662109375,0.13427734375,0.15869140625,0.08849881858012264,0.29128118979972667,0.15209021126838856,0.5005831536049261,0.1517358567347355,0.49941684639507394,0.3923248865832467,1.002335338141416,0.2556348958935638,0.4058538016270009,0.4050762634479267,0.6943141684353461,0.9086255688291364,1.0369280758456234,1.7620055306860698,1.4074195078730816,1.787531133118534,1.354781095413814,1.6658182458702082,1.4954936530848826,1.5664205273504097,1.5020551513955063,1.3815662199239445,1.5404450409471488,Wake
