ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
0.97496644295302,1.6019996664054274e-17,0.02632352869701156,0.975,-0.0015556204000907734,0.16499999999999992,0.0012632994838218585,0.013930275492702041,9.0,0.0302013422818792,58.51043887147336,0.9415,-0.031467070199197485,0.955,-0.0173919278529725,0.995,0.017196670981322267,1.01,0.03540415603590394,0.040000000000000036,0.16499999999999992,0.029713917700496018,0.029541105938800463,0.021141840457637045,0.02090649705920659,0.020000000000000014,0.0173673679852554,0.03893153157383629,0.09826528492997497,0.13860404842715013,0.3498440919363977,0.2575840011122104,0.6501559080636022,0.4351195811131968,0.538092613782991,0.09373192130931914,0.29998909832662823,0.5008697731841321,0.4305430862945313,0.03662109375,0.146484375,0.1708984375,0.0938968665568524,0.3164891331233514,0.14709797152290302,0.4958089784955611,0.14958477909860465,0.504191021504439,0.39057961717836,0.9833752632407714,0.2749684455512659,0.4026671832280405,0.40825522644170587,0.6848000717957591,0.7449113610987632,0.7704648058301685,1.4967656971997432,1.828800740908404,1.855623302383213,1.7538145376639318,1.4703251099713823,2.0927455073061987,1.890850371872286,2.01138807843482,1.834684513945089,1.5522794985941517,S1
0.9756734006734006,1.0915324013149687e-16,0.026137327032614937,0.975,-0.0010899093113857503,0.16499999999999992,0.0012979305886688204,0.014391776294809309,11.0,0.037037037037037035,58.55821316614418,0.941,-0.033408999450945706,0.96,-0.017648097876705154,0.995,0.017887413229275728,1.01,0.03516556672596954,0.03500000000000003,0.16499999999999992,0.0294778869778852,0.029471384698846238,0.02101044111145121,0.020941288609695262,0.020000000000000014,0.017679451874082708,0.045939334370638164,0.1333319335079107,0.14352354928390187,0.4165552808307858,0.20102507580531973,0.583444719169214,0.3904879594598598,0.7139584388113625,0.12516190781316436,0.3482280658811692,0.4596026758530462,0.5388055718135489,0.03662109375,0.13427734375,0.15869140625,0.09228134755466824,0.31994387695781085,0.14449077163089796,0.5009564650410936,0.14393902559518498,0.4990435349589062,0.3807111447807512,1.0038331927941817,0.2775892182381829,0.406102548260744,0.4048272613664465,0.6950619426295644,0.7384510934379886,1.0398959315503595,1.4907146821010544,1.8106874791135736,1.712978591374941,1.9073614789380784,1.7801986468269788,1.7194388076484288,1.9841313618755112,1.6253112615903904,1.859582065566816,1.4894785973551214,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
